source_clip_id,canonical_class,provider,subset,speaker_id,chapter_id,utterance_id,base_clip_id,split,original_path,original_duration_sec,crop_start_sec,crop_end_sec,prepared_path,prepared_sha256,sample_rate_hz,channels,samples,dtype,window_rms,window_peak,active_fraction,active_span_sec,longest_active_gap_sec,technical_qc_status,semantic_qc_status
libritts:4137:11702:4137_11702_000067_000003,speech,LibriTTS,train-clean-100,4137,11702,4137_11702_000067_000003,libritts:4137:11702:4137_11702_000067_000003,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4137/11702/4137_11702_000067_000003.wav,10.219958333333333,3.2,8.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/4137_11702_4137_11702_000067_000003.wav,795da1d5af69297cc6abe1734f07af4827ede00d516ea41e00053515e7008b95,24000,1,120000,float32,0.06675593117186684,0.511749267578125,0.98,4.7,0.2999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:2007:132570:2007_132570_000038_000002,speech,LibriTTS,train-clean-100,2007,132570,2007_132570_000038_000002,libritts:2007:132570:2007_132570_000038_000002,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2007/132570/2007_132570_000038_000002.wav,11.960041666666667,3.0,8.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/2007_132570_2007_132570_000038_000002.wav,78980d0a6dbb72a986aa70924f2feaded720ab65687a8d875399824696d195b3,24000,1,120000,float32,0.05638895811452489,0.55377197265625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:426:122821:426_122821_000011_000004,speech,LibriTTS,train-clean-100,426,122821,426_122821_000011_000004,libritts:426:122821:426_122821_000011_000004,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/426/122821/426_122821_000011_000004.wav,17.14,10.5,15.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/426_122821_426_122821_000011_000004.wav,78de63d8712774183195e00c44f079f951946e9b9b222aa663c9eaa913d6b05e,24000,1,120000,float32,0.10450144147931854,0.73291015625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:4051:11217:4051_11217_000005_000001,speech,LibriTTS,train-clean-100,4051,11217,4051_11217_000005_000001,libritts:4051:11217:4051_11217_000005_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4051/11217/4051_11217_000005_000001.wav,6.01,0.2,5.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/4051_11217_4051_11217_000005_000001.wav,db241ae00797c435c932748b9de91e45257ce13c72b40397c69925461acaacfc,24000,1,120000,float32,0.05906493901073107,0.431884765625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:4640:19189:4640_19189_000037_000000,speech,LibriTTS,train-clean-100,4640,19189,4640_19189_000037_000000,libritts:4640:19189:4640_19189_000037_000000,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4640/19189/4640_19189_000037_000000.wav,21.779958333333333,5.1,10.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/4640_19189_4640_19189_000037_000000.wav,48e379e257b3ead593ed2cb43792e651bb4ec133ea7b29d2347cba71d9ab03a6,24000,1,120000,float32,0.06294816181749836,0.627655029296875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:3526:176653:3526_176653_000080_000004,speech,LibriTTS,train-clean-100,3526,176653,3526_176653_000080_000004,libritts:3526:176653:3526_176653_000080_000004,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3526/176653/3526_176653_000080_000004.wav,15.930083333333334,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/3526_176653_3526_176653_000080_000004.wav,e55f9d8ef2cdad4a42a6ce0b19c47d4eabd51b0656e0478bec809f95ce94e3d8,24000,1,120000,float32,0.02641075790084754,0.286102294921875,0.98,4.9,0.09999999999999964,PASS,CORPUS_STRONG_LABEL
libritts:1553:140048:1553_140048_000016_000001,speech,LibriTTS,train-clean-100,1553,140048,1553_140048_000016_000001,libritts:1553:140048:1553_140048_000016_000001,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1553/140048/1553_140048_000016_000001.wav,7.19,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/1553_140048_1553_140048_000016_000001.wav,cf053ce745813a19383233eb109548be75714aa4b99ee5e954b81df07641b954,24000,1,120000,float32,0.05743665175342655,0.43865966796875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2514:149482:2514_149482_000013_000004,speech,LibriTTS,train-clean-100,2514,149482,2514_149482_000013_000004,libritts:2514:149482:2514_149482_000013_000004,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2514/149482/2514_149482_000013_000004.wav,6.5,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/2514_149482_2514_149482_000013_000004.wav,24d9b81cb0acc1477732ee44c8554a0e273d428d9eddd0aba377be5a5cdf38c4,24000,1,120000,float32,0.08140052670983149,0.42547607421875,0.96,4.800000000000001,0.1999999999999993,PASS,CORPUS_STRONG_LABEL
libritts:4898:20016:4898_20016_000013_000003,speech,LibriTTS,train-clean-100,4898,20016,4898_20016_000013_000003,libritts:4898:20016:4898_20016_000013_000003,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4898/20016/4898_20016_000013_000003.wav,6.920083333333333,1.6,6.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/4898_20016_4898_20016_000013_000003.wav,63295e15d414e4441860ddd7898bde7dd52e80e7d710d8afa13516e856bfbdbe,24000,1,120000,float32,0.08513772431225014,0.432098388671875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:3259:158083:3259_158083_000035_000000,speech,LibriTTS,train-clean-100,3259,158083,3259_158083_000035_000000,libritts:3259:158083:3259_158083_000035_000000,val,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3259/158083/3259_158083_000035_000000.wav,5.39,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/val/3259_158083_3259_158083_000035_000000.wav,7604feaf10d898961e2cfce9ace4f24e334cb9442b6f5e3a9f4fabcaa0a940aa,24000,1,120000,float32,0.0450703992858118,0.3675537109375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:8051:119902:8051_119902_000011_000000,speech,LibriTTS,train-clean-100,8051,119902,8051_119902_000011_000000,libritts:8051:119902:8051_119902_000011_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8051/119902/8051_119902_000011_000000.wav,10.65,5.2,10.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/8051_119902_8051_119902_000011_000000.wav,477e782a8085d5bc2b781cb37a2ed8e6e389c6da71a0213e60d7ce4f492c39da,24000,1,120000,float32,0.08249541546532567,0.41265869140625,0.98,4.3,0.7000000000000002,PASS,CORPUS_STRONG_LABEL
libritts:7178:34645:7178_34645_000035_000019,speech,LibriTTS,train-clean-100,7178,34645,7178_34645_000035_000019,libritts:7178:34645:7178_34645_000035_000019,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7178/34645/7178_34645_000035_000019.wav,5.800041666666667,0.6,5.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/7178_34645_7178_34645_000035_000019.wav,ae187417af6da717d69711145ff555a9de91dca785e7a54d7af126afe54dbcdd,24000,1,120000,float32,0.054597846742285724,0.427032470703125,0.98,4.800000000000001,0.1999999999999993,PASS,CORPUS_STRONG_LABEL
libritts:103:1241:103_1241_000014_000003,speech,LibriTTS,train-clean-100,103,1241,103_1241_000014_000003,libritts:103:1241:103_1241_000014_000003,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/103/1241/103_1241_000014_000003.wav,9.62,4.0,9.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/103_1241_103_1241_000014_000003.wav,4349a5294b4b96d1e76aa7fde4e58f951f98e6376b3b3fbd6fb83a2cbf505296,24000,1,120000,float32,0.02518934187728104,0.265533447265625,0.94,4.2,0.7999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:2391:145015:2391_145015_000031_000004,speech,LibriTTS,train-clean-100,2391,145015,2391_145015_000031_000004,libritts:2391:145015:2391_145015_000031_000004,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2391/145015/2391_145015_000031_000004.wav,12.950083333333334,3.9,8.9,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/2391_145015_2391_145015_000031_000004.wav,688e8f7960b2dd28c0f7e2b9efc1e86db20dcf4093df4057d17860cd99a156c8,24000,1,120000,float32,0.11034955129126922,0.668914794921875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2836:5355:2836_5355_000024_000000,speech,LibriTTS,train-clean-100,2836,5355,2836_5355_000024_000000,libritts:2836:5355:2836_5355_000024_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2836/5355/2836_5355_000024_000000.wav,6.77,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/2836_5355_2836_5355_000024_000000.wav,0c3d973ad76413a992cf5484d1f25f177b1588024aed323187cc378a2b5e4b93,24000,1,120000,float32,0.0971034196781717,0.42169189453125,0.98,4.9,0.09999999999999964,PASS,CORPUS_STRONG_LABEL
libritts:7505:258958:7505_258958_000013_000002,speech,LibriTTS,train-clean-100,7505,258958,7505_258958_000013_000002,libritts:7505:258958:7505_258958_000013_000002,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7505/258958/7505_258958_000013_000002.wav,9.25,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/7505_258958_7505_258958_000013_000002.wav,267f66b5cf8aee69ff59ebf325e6590ffadd0e642cc31beb3e658ffd9bec68af,24000,1,120000,float32,0.08641727986163415,0.530059814453125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7190:90542:7190_90542_000071_000000,speech,LibriTTS,train-clean-100,7190,90542,7190_90542_000071_000000,libritts:7190:90542:7190_90542_000071_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7190/90542/7190_90542_000071_000000.wav,7.24,1.5,6.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/7190_90542_7190_90542_000071_000000.wav,ef53aa6445cdc7b41d186efeae6ba48c5b53e65394dfe4072b409b6b2812b39a,24000,1,120000,float32,0.03869596011426122,0.4652099609375,0.98,4.9,0.09999999999999964,PASS,CORPUS_STRONG_LABEL
libritts:4267:287369:4267_287369_000016_000000,speech,LibriTTS,train-clean-100,4267,287369,4267_287369_000016_000000,libritts:4267:287369:4267_287369_000016_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4267/287369/4267_287369_000016_000000.wav,9.53,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/4267_287369_4267_287369_000016_000000.wav,b9ef000bbfeed4b243f418273c872d4a1b598a1592c7e83064c2b288b38d21bd,24000,1,120000,float32,0.0635679140804122,0.407379150390625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:1502:122615:1502_122615_000014_000000,speech,LibriTTS,train-clean-100,1502,122615,1502_122615_000014_000000,libritts:1502:122615:1502_122615_000014_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1502/122615/1502_122615_000014_000000.wav,5.07,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/1502_122615_1502_122615_000014_000000.wav,5643c414927ebbea175e5dfcb3fa2c8e8ef202e66073f3edf4cad00c4d4a1e25,24000,1,120000,float32,0.07504496490347777,0.411529541015625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7402:59171:7402_59171_000011_000008,speech,LibriTTS,train-clean-100,7402,59171,7402_59171_000011_000008,libritts:7402:59171:7402_59171_000011_000008,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7402/59171/7402_59171_000011_000008.wav,7.35,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/7402_59171_7402_59171_000011_000008.wav,7856acd5897bc6ebe7302d0e6a983cd9a299620cc0fe8fdd5e3eed6f7c0df98b,24000,1,120000,float32,0.07426297920286994,0.567626953125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:6563:285357:6563_285357_000005_000002,speech,LibriTTS,train-clean-100,6563,285357,6563_285357_000005_000002,libritts:6563:285357:6563_285357_000005_000002,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6563/285357/6563_285357_000005_000002.wav,20.48,7.4,12.4,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/6563_285357_6563_285357_000005_000002.wav,ebafdc5f578126421de9db4a686defa978751ec6ac80f487c610825f142b9889,24000,1,120000,float32,0.07201619386681504,0.693084716796875,0.94,4.1000000000000005,0.8999999999999995,PASS,CORPUS_STRONG_LABEL
libritts:5339:14133:5339_14133_000026_000005,speech,LibriTTS,train-clean-100,5339,14133,5339_14133_000026_000005,libritts:5339:14133:5339_14133_000026_000005,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/5339/14133/5339_14133_000026_000005.wav,16.85,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/5339_14133_5339_14133_000026_000005.wav,c32d0b124195f8810359e7a3626777056f1bfde99356d26591519cbf0dc3049e,24000,1,120000,float32,0.07546389364612123,0.461944580078125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:2196:170151:2196_170151_000014_000000,speech,LibriTTS,train-clean-100,2196,170151,2196_170151_000014_000000,libritts:2196:170151:2196_170151_000014_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2196/170151/2196_170151_000014_000000.wav,12.92,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/2196_170151_2196_170151_000014_000000.wav,9a8ef9c46c862f21f83483d5586376db05ec6c0ef9d267a10cebc794e8864fb0,24000,1,120000,float32,0.04820944948625267,0.3934326171875,0.92,4.6000000000000005,0.39999999999999947,PASS,CORPUS_STRONG_LABEL
libritts:27:123349:27_123349_000009_000002,speech,LibriTTS,train-clean-100,27,123349,27_123349_000009_000002,libritts:27:123349:27_123349_000009_000002,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/27/123349/27_123349_000009_000002.wav,13.31,2.5,7.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/27_123349_27_123349_000009_000002.wav,a7c35528f8a7bda0b485726fa78d67659b62a917c0dc32d33374bae083fe219f,24000,1,120000,float32,0.03240907765908736,0.2789306640625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:201:127786:201_127786_000023_000002,speech,LibriTTS,train-clean-100,201,127786,201_127786_000023_000002,libritts:201:127786:201_127786_000023_000002,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/201/127786/201_127786_000023_000002.wav,5.930041666666667,0.9,5.9,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/201_127786_201_127786_000023_000002.wav,2dba0f15d857d296a9693085295fb6c9220e0ed137d13ef5182020e4f03d89aa,24000,1,120000,float32,0.07679845918492342,0.77178955078125,0.94,4.6000000000000005,0.39999999999999947,PASS,CORPUS_STRONG_LABEL
libritts:3830:12530:3830_12530_000032_000001,speech,LibriTTS,train-clean-100,3830,12530,3830_12530_000032_000001,libritts:3830:12530:3830_12530_000032_000001,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3830/12530/3830_12530_000032_000001.wav,10.17,4.6,9.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/3830_12530_3830_12530_000032_000001.wav,d811eb0514a9a661ca6d3ae73e499fd46f34d2e36447122840d00acb377eee5b,24000,1,120000,float32,0.08200569502442957,0.55767822265625,0.98,4.9,0.09999999999999964,PASS,CORPUS_STRONG_LABEL
libritts:1841:179183:1841_179183_000013_000004,speech,LibriTTS,train-clean-100,1841,179183,1841_179183_000013_000004,libritts:1841:179183:1841_179183_000013_000004,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1841/179183/1841_179183_000013_000004.wav,8.5,0.1,5.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/1841_179183_1841_179183_000013_000004.wav,d4243b35dfed4b4c766dd40d73d82c92a8a8605fc46ba63712b47aa55e32df91,24000,1,120000,float32,0.08346481158578727,0.454559326171875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:8108:274318:8108_274318_000012_000003,speech,LibriTTS,train-clean-100,8108,274318,8108_274318_000012_000003,libritts:8108:274318:8108_274318_000012_000003,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/8108/274318/8108_274318_000012_000003.wav,15.85,10.6,15.6,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/8108_274318_8108_274318_000012_000003.wav,ab126d1075cf4322b59fd252136f3db6b39264254034113fa4e9e34ee522435b,24000,1,120000,float32,0.0803619020081179,0.92803955078125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:3112:9555:3112_9555_000017_000001,speech,LibriTTS,train-clean-100,3112,9555,3112_9555_000017_000001,libritts:3112:9555:3112_9555_000017_000001,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3112/9555/3112_9555_000017_000001.wav,12.37,6.4,11.4,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/3112_9555_3112_9555_000017_000001.wav,dd71d85506217dd850a18d03b90c8043c58048a2a3128a8cb3b99599621110d8,24000,1,120000,float32,0.09297121383286598,0.558746337890625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:6836:76549:6836_76549_000002_000000,speech,LibriTTS,train-clean-100,6836,76549,6836_76549_000002_000000,libritts:6836:76549:6836_76549_000002_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6836/76549/6836_76549_000002_000000.wav,5.5,0.3,5.3,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/6836_76549_6836_76549_000002_000000.wav,b50cfe0d728090a06aa111343a3cce518231fec08e8b4cd8161cb7ee49369d4e,24000,1,120000,float32,0.10492910797527273,0.419525146484375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:1447:17506:1447_17506_000004_000001,speech,LibriTTS,train-clean-100,1447,17506,1447_17506_000004_000001,libritts:1447:17506:1447_17506_000004_000001,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/1447/17506/1447_17506_000004_000001.wav,15.1,0.3,5.3,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/1447_17506_1447_17506_000004_000001.wav,a1ce0b2943ac2994548303b19b239ecc248aa6a95cb9933b9c2ec52809121dee,24000,1,120000,float32,0.06906401747769082,0.503448486328125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:7278:91083:7278_91083_000011_000004,speech,LibriTTS,train-clean-100,7278,91083,7278_91083_000011_000004,libritts:7278:91083:7278_91083_000011_000004,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/7278/91083/7278_91083_000011_000004.wav,10.67,1.8,6.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/7278_91083_7278_91083_000011_000004.wav,d58ddf0981f999e3d5dd27533374b2bd024d77580dd3634ead69beab7f156bd2,24000,1,120000,float32,0.042537191192728474,0.27203369140625,0.94,4.7,0.2999999999999998,PASS,CORPUS_STRONG_LABEL
libritts:6437:66173:6437_66173_000004_000000,speech,LibriTTS,train-clean-100,6437,66173,6437_66173_000004_000000,libritts:6437:66173:6437_66173_000004_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6437/66173/6437_66173_000004_000000.wav,19.34,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/6437_66173_6437_66173_000004_000000.wav,69081acb0d33a07aec5746fa2e7cfcc9edb94f59219a75c5bf7f9164bd6d3af5,24000,1,120000,float32,0.08335549611915383,0.669189453125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:196:122152:196_122152_000002_000000,speech,LibriTTS,train-clean-100,196,122152,196_122152_000002_000000,libritts:196:122152:196_122152_000002_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/196/122152/196_122152_000002_000000.wav,11.25,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/196_122152_196_122152_000002_000000.wav,f0238d3c5ab8ab3eb455f5e3153517f5b75d56ea87d24a290d890becb19383f4,24000,1,120000,float32,0.0757637154696586,0.592926025390625,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:60:121082:60_121082_000005_000007,speech,LibriTTS,train-clean-100,60,121082,60_121082_000005_000007,libritts:60:121082:60_121082_000005_000007,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/60/121082/60_121082_000005_000007.wav,11.51,0.5,5.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/60_121082_60_121082_000005_000007.wav,74086312f4ef7c5f8fb83380e3b6745fd77399fe6bf3064c60ce3a960030aff6,24000,1,120000,float32,0.061064318014380066,0.436798095703125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:3235:11599:3235_11599_000009_000001,speech,LibriTTS,train-clean-100,3235,11599,3235_11599_000009_000001,libritts:3235:11599:3235_11599_000009_000001,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/3235/11599/3235_11599_000009_000001.wav,11.27,6.2,11.2,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/3235_11599_3235_11599_000009_000001.wav,bd9d7983533e0f3eb1e1c5cc0557e8c4b2e859636957db8d61c346ca93d48325,24000,1,120000,float32,0.0927175916506942,0.29083251953125,0.96,4.800000000000001,0.1999999999999993,PASS,CORPUS_STRONG_LABEL
libritts:2989:138028:2989_138028_000028_000000,speech,LibriTTS,train-clean-100,2989,138028,2989_138028_000028_000000,libritts:2989:138028:2989_138028_000028_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/2989/138028/2989_138028_000028_000000.wav,8.730041666666667,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/2989_138028_2989_138028_000028_000000.wav,5a8f584b818dea7cc473dad27a4a665ac9df4b3b1bf6bab99f2e8b5675d65aec,24000,1,120000,float32,0.07868294907290925,0.89208984375,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:4481:17498:4481_17498_000008_000000,speech,LibriTTS,train-clean-100,4481,17498,4481_17498_000008_000000,libritts:4481:17498:4481_17498_000008_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/4481/17498/4481_17498_000008_000000.wav,7.27,0.0,5.0,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/4481_17498_4481_17498_000008_000000.wav,40b98f39fc7186276b6e24db18b38cdaecdfbe86bddefb1a0ed2ec7465b1c962,24000,1,120000,float32,0.05349383060037728,0.3519287109375,0.94,4.0,1.0,PASS,CORPUS_STRONG_LABEL
libritts:6818:68772:6818_68772_000031_000000,speech,LibriTTS,train-clean-100,6818,68772,6818_68772_000031_000000,libritts:6818:68772:6818_68772_000031_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6818/68772/6818_68772_000031_000000.wav,19.990083333333335,10.8,15.8,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/6818_68772_6818_68772_000031_000000.wav,ae8b39753bd095dfde49ab9b6580c85a61d9e0d15904e5a4e7963682c313189b,24000,1,120000,float32,0.06739748256242842,0.462646484375,0.96,4.4,0.5999999999999996,PASS,CORPUS_STRONG_LABEL
libritts:6385:220959:6385_220959_000016_000000,speech,LibriTTS,train-clean-100,6385,220959,6385_220959_000016_000000,libritts:6385:220959:6385_220959_000016_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6385/220959/6385_220959_000016_000000.wav,25.59,9.1,14.1,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/6385_220959_6385_220959_000016_000000.wav,252718007a6ca2fe52df4869dd0a4ed758fef37082194a80a03eb22f7db7dcad,24000,1,120000,float32,0.09639860145724741,0.60235595703125,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
libritts:6531:61334:6531_61334_000021_000000,speech,LibriTTS,train-clean-100,6531,61334,6531_61334_000021_000000,libritts:6531:61334:6531_61334_000021_000000,test,/home/leiyuxin/soundspaces/source_assets/libritts/LibriTTS/train-clean-100/6531/61334/6531_61334_000021_000000.wav,19.359958333333335,12.5,17.5,/home/leiyuxin/soundspaces/source_assets/clsdoa_v1/prepared/speech_libritts_train_clean_100_v1/audio/test/6531_61334_6531_61334_000021_000000.wav,418451b9a29bbd2d7f62254ef46b8279d66b89650123511f787574b2b0d465c2,24000,1,120000,float32,0.031124028752678116,0.37469482421875,1.0,5.0,0.0,PASS,CORPUS_STRONG_LABEL
