source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,audioset_mid,pseld_class_id,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,resource_status,missing_waveform,metadata_mismatch,duplicate_id,inventory_issue
fsd50k:108017:clsdoa_v1_srcprep_v1,fsd50k:108017,0,coughing,transient,PSELD-selected FSD50K,Cough,SEMANTIC_STRONG,/m/01b_21,11,108017,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/108017.wav,c382f6d224682d000efd2cd381cfaf9bc367f53ea4ab8d50e8023f0c0b1c19e9,44100,1,5.461337868,http://creativecommons.org/licenses/sampling+/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_01b_21.tsv; FSD50K clip 108017,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:93923:clsdoa_v1_srcprep_v1,fsd50k:93923,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,93923,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/93923.wav,0a89c6cfc093a1dd13e9edc4721f54ee6a9fd0ca3de6b8ed520c4983a5511b00,44100,1,1.752653061,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 93923,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:93925:clsdoa_v1_srcprep_v1,fsd50k:93925,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,93925,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/93925.wav,30765d13946f36f3a324f51e0b2f330cdeb605cc99197b5d4ea5f95d73592d6e,44100,1,1.518004535,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 93925,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:94314:clsdoa_v1_srcprep_v1,fsd50k:94314,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,94314,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/94314.wav,b5cd69acd78abe44e4aa17d509c139984e4f81bb44c93051fbe99a32068bdd07,44100,1,1.135986395,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 94314,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:94315:clsdoa_v1_srcprep_v1,fsd50k:94315,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,94315,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/94315.wav,4f46ccafaaaf9e87a0ef88b208f603483cd91963cd56e3e77c041317dab91ff1,44100,1,3.152018141,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 94315,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:94393:clsdoa_v1_srcprep_v1,fsd50k:94393,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,94393,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/94393.wav,7b134164ef130c3861368006ead23ba34ff312c44f4919fe2546021d1bcdb882,44100,1,3.324013605,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 94393,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:94395:clsdoa_v1_srcprep_v1,fsd50k:94395,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,94395,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/94395.wav,897bb1f2e95d0a1eb0e676931a4685a6afbded8efea3389cc6e2804062bde538,44100,1,5.155986395,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 94395,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:94748:clsdoa_v1_srcprep_v1,fsd50k:94748,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,94748,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/94748.wav,85d4200adaae10545b0e31baf42ad62a97a36cc457237c0570d40684d0708eba,44100,1,6.375986395,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 94748,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95238:clsdoa_v1_srcprep_v1,fsd50k:95238,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95238,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95238.wav,51ccb7a4f80f89f4b8ea0951777f99c0459e4a8eb9f379a3560512b9f276c7de,44100,1,1.783151927,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95238,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95277:clsdoa_v1_srcprep_v1,fsd50k:95277,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95277,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95277.wav,022474125ac0436b22b1d9aa2d96b443f7c634a6dc42cb31532683395da2d44b,44100,1,3.603287982,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95277,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95279:clsdoa_v1_srcprep_v1,fsd50k:95279,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95279,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95279.wav,1ae165999c2b1283880f544108782b9dc100d6195e091ecffd9e585661289e66,44100,1,1.427346939,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95279,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95281:clsdoa_v1_srcprep_v1,fsd50k:95281,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95281,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95281.wav,605926ad56871f4be2d8c9de8d2193b88230080abbc4e98328b6949a78e9ac37,44100,1,1.389659864,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95281,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95284:clsdoa_v1_srcprep_v1,fsd50k:95284,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95284,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95284.wav,d200781e04914504e10003a2606627ac26855ff6f3d0fd3a687c7c8412cb90f2,44100,1,1.291791383,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95284,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95286:clsdoa_v1_srcprep_v1,fsd50k:95286,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95286,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95286.wav,0c55988e7742aa732fdc2f7048332a24af2ab3ad3bf8e1efbef61ec6c90c4fc2,44100,1,1.828049887,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95286,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95662:clsdoa_v1_srcprep_v1,fsd50k:95662,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,95662,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95662.wav,ad3325e6b8253313003fb6dbed0f17d2fb7c5ab6f917f4f101735e92c5eeef33,44100,1,2.750000000,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 95662,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95665:clsdoa_v1_srcprep_v1,fsd50k:95665,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,95665,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95665.wav,2a49ea8886dc23582c649440f1a2d83c89d1f7fcb98d730e7fe84c4c88e8e747,44100,1,2.579274376,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 95665,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95668:clsdoa_v1_srcprep_v1,fsd50k:95668,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,95668,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95668.wav,da579677d65ad29ba410df46149ab83bfb11553cb977ef5b2a6b2b968af23dbf,44100,1,2.275873016,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 95668,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95675:clsdoa_v1_srcprep_v1,fsd50k:95675,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,95675,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95675.wav,5860dcb1b6d7e30aad13d3d563545ae0f10fec334e420fa314aed75135563a5b,44100,1,2.541337868,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 95675,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95676:clsdoa_v1_srcprep_v1,fsd50k:95676,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,95676,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95676.wav,87405799c22c76a783271669197989a72077606b23f6bfbf954651ee935f91cc,44100,1,2.503424036,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 95676,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95679:clsdoa_v1_srcprep_v1,fsd50k:95679,5,speech,transient,PSELD-selected FSD50K,"Male speech, man speaking",SEMANTIC_STRONG,/m/05zppz,84,95679,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95679.wav,862a7b40fc6c3ff0c6bffc91c1b23a0de0a71b9dd62e8bd15bf382fea5320729,44100,1,2.408616780,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_05zppz.tsv; FSD50K clip 95679,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95774:clsdoa_v1_srcprep_v1,fsd50k:95774,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95774,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95774.wav,5f098b9497079e5f53815db0890770afe7f0c5d3728097144288b4b676e8236c,44100,1,2.936825397,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95774,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95775:clsdoa_v1_srcprep_v1,fsd50k:95775,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95775,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95775.wav,9ced9f5779d2f4cd53a933fa54081cc7dfcb660d73f7c70b725175e7e3418f38,44100,1,6.700929705,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95775,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95776:clsdoa_v1_srcprep_v1,fsd50k:95776,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95776,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95776.wav,a5aebeef7f5156703afc94f1c1c378434f6b79104e2b8c88dd4eae9dcacf95e0,44100,1,6.700907029,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95776,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95780:clsdoa_v1_srcprep_v1,fsd50k:95780,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95780,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95780.wav,8267f1a4e5a7eee027c2d95ab6354d68591c9859c92451e2b644d749448efb69,44100,1,3.489591837,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95780,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95786:clsdoa_v1_srcprep_v1,fsd50k:95786,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95786,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95786.wav,6b804a6ca127bfa7ad32e2d531388175298e1299cdffe938ba4f60ab181cda49,44100,1,2.911179138,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95786,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95797:clsdoa_v1_srcprep_v1,fsd50k:95797,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95797,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95797.wav,8f51a0cd77fb3fb7ac80c437678634f66e8ce2a2260b8a87661d5876441f6034,44100,1,1.196099773,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95797,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95799:clsdoa_v1_srcprep_v1,fsd50k:95799,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95799,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95799.wav,5508e51894df2e6b06e8307b87377171cf8862cfba95ea2653162f548a5b8120,44100,1,1.626689342,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95799,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:95800:clsdoa_v1_srcprep_v1,fsd50k:95800,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,95800,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/95800.wav,2ab7e5cd88cf162999172362924f2aa6d12a5a556ea160cd0429667713c41fcb,44100,1,1.754285714,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 95800,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:96534:clsdoa_v1_srcprep_v1,fsd50k:96534,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,96534,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/96534.wav,f0fd44245a5a22cbd62daa56faa2b13a48677e190d2bdfdb96fb8bf9de5e1c2f,44100,1,6.068911565,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 96534,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:96536:clsdoa_v1_srcprep_v1,fsd50k:96536,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,96536,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/96536.wav,3a9a1f7cc0e54881d5ca87d32eff9220df3a81d30bb72199ce75835c0f4a9fb4,44100,1,9.267913832,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 96536,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:96543:clsdoa_v1_srcprep_v1,fsd50k:96543,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,96543,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/96543.wav,458bfd219217c269cf22ab5cedf971ed7270a0ae11dc3878ef1a210c44171592,44100,1,2.199342404,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 96543,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:96545:clsdoa_v1_srcprep_v1,fsd50k:96545,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,96545,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/96545.wav,59d1b6b3aa98379fb17cf753b803cb14a110fbcdda4451b7a209f0443e2b05fe,44100,1,5.095986395,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 96545,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:96553:clsdoa_v1_srcprep_v1,fsd50k:96553,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,96553,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/96553.wav,f67848099598cbf14917818899285fa83c4524758f6afd0e0d5868511d72704b,44100,1,2.924829932,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 96553,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97344:clsdoa_v1_srcprep_v1,fsd50k:97344,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97344,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97344.wav,8c0d10066a115eab94e85a96ff29ecbb541710696716041771f4ada79804ca3c,44100,1,2.682108844,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97344,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97346:clsdoa_v1_srcprep_v1,fsd50k:97346,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97346,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97346.wav,5a4ade946f6c730f7c65714e92c408a05a4f622b2a3fe8ca005856b67d4986fa,44100,1,2.601700680,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97346,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97349:clsdoa_v1_srcprep_v1,fsd50k:97349,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97349,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97349.wav,6ef93005001844ccce67a2f57266b47ab0dc089daea7f6671aa960cbec1bcf5f,44100,1,2.601609977,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97349,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97350:clsdoa_v1_srcprep_v1,fsd50k:97350,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97350,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97350.wav,85d2035b156c169e27b4480e9162b278c517f37dbc0e1c791f18291a3556df54,44100,1,2.655283447,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97350,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97351:clsdoa_v1_srcprep_v1,fsd50k:97351,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97351,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97351.wav,e146581496fe41f7de380f6f08fda7a6a502141853f46bf07617edaeefe32bc9,44100,1,3.057551020,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97351,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97355:clsdoa_v1_srcprep_v1,fsd50k:97355,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97355,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97355.wav,00ff7bce0644feccfffc93a6531372d8d10946d23ced2c94a134938fa0801b20,44100,1,2.923492063,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97355,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97371:clsdoa_v1_srcprep_v1,fsd50k:97371,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97371,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97371.wav,45a381882d8a0fb7fb6c6c96527b2252439252d428e73889a3119b46bdee2357,44100,1,3.267709751,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97371,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97827:clsdoa_v1_srcprep_v1,fsd50k:97827,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97827,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97827.wav,7acd5d05bc3d830d8ade6b1db50457bcd7fd6123e3aeb975264e7d4984b22c85,44100,1,1.660226757,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97827,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97828:clsdoa_v1_srcprep_v1,fsd50k:97828,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97828,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97828.wav,dc5c6dbfc6be96bc11518ef237a0c29c501be7e4376cc67cfefc4b1a030bb181,44100,1,2.252335601,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97828,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:97834:clsdoa_v1_srcprep_v1,fsd50k:97834,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,97834,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/97834.wav,1b52710ba1c542c4928a4866f0ae6a76c489ce26fec65c11d3fdb2669bdb99ba,44100,1,1.985306122,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 97834,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:99459:clsdoa_v1_srcprep_v1,fsd50k:99459,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,99459,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/99459.wav,5beeb51761945aca7696ce2460d7c09f7a196e4ff54d46f886a790939291625d,44100,1,2.452176871,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 99459,likely_yes,clsdoa_v1,PRESENT,false,false,false,
fsd50k:99464:clsdoa_v1_srcprep_v1,fsd50k:99464,5,speech,transient,PSELD-selected FSD50K,"Female speech, woman speaking",SEMANTIC_STRONG,/m/02zsn,49,99464,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/99464.wav,4b131ff2baddeaa791b51d54296693e9b648421e843a0e50631227e6e2999ecd,44100,1,8.750000000,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02zsn.tsv; FSD50K clip 99464,likely_yes,clsdoa_v1,PRESENT,false,true,false,metadata_mismatch
