source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id
esc50:13613:clsdoa_v1_srcprep_v1:1-13613-A-37,esc50:13613,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,13613,fold_1,raw/esc50/ESC-50-master/audio/1-13613-A-37.wav,2e28b25e14611723cdcc0becfa36468a8d0329a0c141e4f1d894bd6bb5773f34,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=13613 take=A,unknown,clsdoa_v1
esc50:14262:clsdoa_v1_srcprep_v1:1-14262-A-37,esc50:14262,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,14262,fold_1,raw/esc50/ESC-50-master/audio/1-14262-A-37.wav,220c3d127df2f0d8979a2edde5318aaaa3aed19d8c5d3b4a40d529f979bba453,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=14262 take=A,unknown,clsdoa_v1
esc50:34853:clsdoa_v1_srcprep_v1:1-34853-A-37,esc50:34853,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,34853,fold_1,raw/esc50/ESC-50-master/audio/1-34853-A-37.wav,87c0ead33b915845a8d86437b78755278408aedf8ed19e4880674a3679122cf4,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=34853 take=A,unknown,clsdoa_v1
esc50:67033:clsdoa_v1_srcprep_v1:1-67033-A-37,esc50:67033,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,67033,fold_1,raw/esc50/ESC-50-master/audio/1-67033-A-37.wav,e00a8c065c7797e35ac9857dfdd8ae4272a22cc1a41af0ed245068774a8b9cea,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=67033 take=A,unknown,clsdoa_v1
esc50:72195:clsdoa_v1_srcprep_v1:1-72195-A-37,esc50:72195,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,72195,fold_1,raw/esc50/ESC-50-master/audio/1-72195-A-37.wav,d4bf2130de0d593abb7cd7c96867e4f26a3ae266cf07413a3a7804781d221d02,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=72195 take=A,unknown,clsdoa_v1
esc50:72195:clsdoa_v1_srcprep_v1:1-72195-B-37,esc50:72195,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,72195,fold_1,raw/esc50/ESC-50-master/audio/1-72195-B-37.wav,e7aab3836068e1776bc2a16086b49e57046d728812b4ed9989053ebc705a4f7e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=72195 take=B,unknown,clsdoa_v1
esc50:74517:clsdoa_v1_srcprep_v1:1-74517-A-37,esc50:74517,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,74517,fold_1,raw/esc50/ESC-50-master/audio/1-74517-A-37.wav,119c27838962b7aee90e1d26fbad8a7da2977da8f788d79a1ada43d27f15e4aa,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=74517 take=A,unknown,clsdoa_v1
esc50:96890:clsdoa_v1_srcprep_v1:1-96890-A-37,esc50:96890,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,96890,fold_1,raw/esc50/ESC-50-master/audio/1-96890-A-37.wav,48e8337f9d0df547ca9784597aea7f00d4ec3984ee5aa5894d21fed0f4f8a399,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=96890 take=A,unknown,clsdoa_v1
esc50:102435:clsdoa_v1_srcprep_v1:2-102435-A-37,esc50:102435,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,102435,fold_2,raw/esc50/ESC-50-master/audio/2-102435-A-37.wav,6917ce398c3cb7cb426c65224f59e63794eeabd732ad2f399c23f5b091bbcd12,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=102435 take=A,unknown,clsdoa_v1
esc50:104475:clsdoa_v1_srcprep_v1:2-104475-A-37,esc50:104475,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,104475,fold_2,raw/esc50/ESC-50-master/audio/2-104475-A-37.wav,3b2f085ba02fd9a1070e28f42ba5c132bde45be96753349258f566bb24172d69,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=104475 take=A,unknown,clsdoa_v1
esc50:104476:clsdoa_v1_srcprep_v1:2-104476-A-37,esc50:104476,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,104476,fold_2,raw/esc50/ESC-50-master/audio/2-104476-A-37.wav,eb652724ba0a12a9665073a2b7130c685c67ac69c2d55cd8fd6c5b4593e28548,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=104476 take=A,unknown,clsdoa_v1
esc50:117116:clsdoa_v1_srcprep_v1:2-117116-A-37,esc50:117116,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,117116,fold_2,raw/esc50/ESC-50-master/audio/2-117116-A-37.wav,c1d8172cb41dd3338c2f48475c13b0bccaa99515c111e24f1a638a76774f0979,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=117116 take=A,unknown,clsdoa_v1
esc50:78562:clsdoa_v1_srcprep_v1:2-78562-A-37,esc50:78562,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,78562,fold_2,raw/esc50/ESC-50-master/audio/2-78562-A-37.wav,e89e5beebe92c819855411884b7294bb32b3f07bcde4671bba66064fc7b40d60,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=78562 take=A,unknown,clsdoa_v1
esc50:78562:clsdoa_v1_srcprep_v1:2-78562-B-37,esc50:78562,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,78562,fold_2,raw/esc50/ESC-50-master/audio/2-78562-B-37.wav,5e7905399bf6604eab686cdf53301d4af34a48fa2fba98262deb217e8a401f51,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=78562 take=B,unknown,clsdoa_v1
esc50:89516:clsdoa_v1_srcprep_v1:2-89516-A-37,esc50:89516,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,89516,fold_2,raw/esc50/ESC-50-master/audio/2-89516-A-37.wav,dc52aabca65500b637d2cc526f7f09a9f5d9ad1951b1c00ad02558002159a039,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=89516 take=A,unknown,clsdoa_v1
esc50:96063:clsdoa_v1_srcprep_v1:2-96063-A-37,esc50:96063,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,96063,fold_2,raw/esc50/ESC-50-master/audio/2-96063-A-37.wav,d2232652538520fdd06fa275470eb166ab0794705fdf3922ca8aa82c89d78cb8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=96063 take=A,unknown,clsdoa_v1
esc50:117793:clsdoa_v1_srcprep_v1:3-117793-A-37,esc50:117793,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,117793,fold_3,raw/esc50/ESC-50-master/audio/3-117793-A-37.wav,403a522c137b94195bdf3d9175aa3432a76018e41fd049f74cbd6da900f38cd4,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=117793 take=A,unknown,clsdoa_v1
esc50:117883:clsdoa_v1_srcprep_v1:3-117883-A-37,esc50:117883,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,117883,fold_3,raw/esc50/ESC-50-master/audio/3-117883-A-37.wav,93064c312872ee32c74e893a7b2a7fa2b8fa83170a17ce6267227186178ddcdb,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=117883 take=A,unknown,clsdoa_v1
esc50:120526:clsdoa_v1_srcprep_v1:3-120526-A-37,esc50:120526,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,120526,fold_3,raw/esc50/ESC-50-master/audio/3-120526-A-37.wav,9e45012b982eeb50eeaeb84f1ba27035027f1d5967b593707840306e880e4ab3,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=120526 take=A,unknown,clsdoa_v1
esc50:120526:clsdoa_v1_srcprep_v1:3-120526-B-37,esc50:120526,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,120526,fold_3,raw/esc50/ESC-50-master/audio/3-120526-B-37.wav,bb41577fe3816b9447a12823add1f4126aba6c023eb20022ec44645179bf5429,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=120526 take=B,unknown,clsdoa_v1
esc50:131943:clsdoa_v1_srcprep_v1:3-131943-A-37,esc50:131943,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,131943,fold_3,raw/esc50/ESC-50-master/audio/3-131943-A-37.wav,1d12a9f29903f1d8c5ed2cfd86873a768724b818d38f418afd924327c428e539,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=131943 take=A,unknown,clsdoa_v1
esc50:132340:clsdoa_v1_srcprep_v1:3-132340-A-37,esc50:132340,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,132340,fold_3,raw/esc50/ESC-50-master/audio/3-132340-A-37.wav,822124583e9e57218af01ea91f97c04d373deea3548d106d822106670486a3c8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=132340 take=A,unknown,clsdoa_v1
esc50:139958:clsdoa_v1_srcprep_v1:3-139958-A-37,esc50:139958,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,139958,fold_3,raw/esc50/ESC-50-master/audio/3-139958-A-37.wav,b863f4119feb3ca8b754fa25ce918542b8421947823df89ef53948af726a21f3,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=139958 take=A,unknown,clsdoa_v1
esc50:148297:clsdoa_v1_srcprep_v1:3-148297-A-37,esc50:148297,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,148297,fold_3,raw/esc50/ESC-50-master/audio/3-148297-A-37.wav,3e1cd1eb5c9bfe18c841b222af19d3d0fb999a931c4665c9c43385f5f26739ce,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=148297 take=A,unknown,clsdoa_v1
esc50:151242:clsdoa_v1_srcprep_v1:4-151242-A-37,esc50:151242,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,151242,fold_4,raw/esc50/ESC-50-master/audio/4-151242-A-37.wav,c83789199d3a2794323f9151cae42fa478b7ae408a624f483399316bd44cf899,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=151242 take=A,unknown,clsdoa_v1
esc50:169508:clsdoa_v1_srcprep_v1:4-169508-A-37,esc50:169508,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,169508,fold_4,raw/esc50/ESC-50-master/audio/4-169508-A-37.wav,1b78f0e61352c9d8d4c95987ba852cc3f9e84c3d6a4f3be7424e2704057570a2,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=169508 take=A,unknown,clsdoa_v1
esc50:172366:clsdoa_v1_srcprep_v1:4-172366-A-37,esc50:172366,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,172366,fold_4,raw/esc50/ESC-50-master/audio/4-172366-A-37.wav,b6d260c3b1823bdd45c9d8968b87a9bc6d57c0b99bfef07362cae506ae38b32a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172366 take=A,unknown,clsdoa_v1
esc50:189332:clsdoa_v1_srcprep_v1:4-189332-A-37,esc50:189332,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,189332,fold_4,raw/esc50/ESC-50-master/audio/4-189332-A-37.wav,892a04fea067db4c75b8d8e835a55d852dfd44f96c85c354ee86f5c63ce52721,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=189332 take=A,unknown,clsdoa_v1
esc50:198841:clsdoa_v1_srcprep_v1:4-198841-A-37,esc50:198841,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,198841,fold_4,raw/esc50/ESC-50-master/audio/4-198841-A-37.wav,49223fa45a7db4a1ca663d7c0f4c2de3e46a76f7f0e740fa5511f1fd3107062c,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=198841 take=A,unknown,clsdoa_v1
esc50:204684:clsdoa_v1_srcprep_v1:4-204684-A-37,esc50:204684,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,204684,fold_4,raw/esc50/ESC-50-master/audio/4-204684-A-37.wav,2d2ae2240ee02f8208eab138101ff702013bcc018327bae3aeeae53c2716d04b,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=204684 take=A,unknown,clsdoa_v1
esc50:209536:clsdoa_v1_srcprep_v1:4-209536-A-37,esc50:209536,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,209536,fold_4,raw/esc50/ESC-50-master/audio/4-209536-A-37.wav,c7d052483af976895f91bc5fc48b32467ac8b3968c47b33daff87c5e93527877,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=209536 take=A,unknown,clsdoa_v1
esc50:209698:clsdoa_v1_srcprep_v1:4-209698-A-37,esc50:209698,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,209698,fold_4,raw/esc50/ESC-50-master/audio/4-209698-A-37.wav,b8b67daf8895617ba9f2b6b266e6cdc32845ddcc9153b017d06874a95d780945,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=209698 take=A,unknown,clsdoa_v1
esc50:210612:clsdoa_v1_srcprep_v1:5-210612-A-37,esc50:210612,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,210612,fold_5,raw/esc50/ESC-50-master/audio/5-210612-A-37.wav,c08a0615afcfbe6b30ba536eeb3cc555d4bd25580a36f12f8b32330b83228dfb,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=210612 take=A,unknown,clsdoa_v1
esc50:211408:clsdoa_v1_srcprep_v1:5-211408-A-37,esc50:211408,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,211408,fold_5,raw/esc50/ESC-50-master/audio/5-211408-A-37.wav,c78db93c244fafc7d835cc32e64959c93ce3fdfc0ffd5b58067cbc99f845a239,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=211408 take=A,unknown,clsdoa_v1
esc50:219242:clsdoa_v1_srcprep_v1:5-219242-A-37,esc50:219242,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,219242,fold_5,raw/esc50/ESC-50-master/audio/5-219242-A-37.wav,1c5a500bc3c9d8546bf57377724aad24957d8a8c67cba7c0f3f2d4a4ed7ba9d1,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=219242 take=A,unknown,clsdoa_v1
esc50:219242:clsdoa_v1_srcprep_v1:5-219242-B-37,esc50:219242,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,219242,fold_5,raw/esc50/ESC-50-master/audio/5-219242-B-37.wav,21679508d50f7b025c74d8c9bd332fb835ce51b2768d6e98eb5c118810dfdf8d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=219242 take=B,unknown,clsdoa_v1
esc50:223176:clsdoa_v1_srcprep_v1:5-223176-A-37,esc50:223176,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,223176,fold_5,raw/esc50/ESC-50-master/audio/5-223176-A-37.wav,5822815ceb1589bc11f05f26b6972e5ebd9dd1a7f12568645140a82852664db8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=223176 take=A,unknown,clsdoa_v1
esc50:233645:clsdoa_v1_srcprep_v1:5-233645-A-37,esc50:233645,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,233645,fold_5,raw/esc50/ESC-50-master/audio/5-233645-A-37.wav,218a6463e3618d4cb98a725827dc51901682b6ffcf3c15763c73032870f1ac94,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=233645 take=A,unknown,clsdoa_v1
esc50:234247:clsdoa_v1_srcprep_v1:5-234247-A-37,esc50:234247,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,234247,fold_5,raw/esc50/ESC-50-master/audio/5-234247-A-37.wav,0f99cf9aecfa93e37ba0de4c4a80849ded00cd52f80fc11c9315261512f94702,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=234247 take=A,unknown,clsdoa_v1
esc50:250629:clsdoa_v1_srcprep_v1:5-250629-A-37,esc50:250629,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,250629,fold_5,raw/esc50/ESC-50-master/audio/5-250629-A-37.wav,cd9fd493266fcc36b6a89a8427b88c745feaf0b1315ad7fb14f57cd2c08e343e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=250629 take=A,unknown,clsdoa_v1
