source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,audioset_mid,pseld_class_id,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,resource_status,missing_waveform,metadata_mismatch,duplicate_id,inventory_issue,decode_ok,finite,duration_sec,sample_rate,channels,peak_abs,rms_dbfs,dc_offset,clip_fraction,silence_or_low_activity_ratio,active_duration_estimate_sec,auto_qc_status,auto_qc_reason
fsd50k:108017:clsdoa_v1_srcprep_v1,fsd50k:108017,0,coughing,transient,PSELD-selected FSD50K,Cough,SEMANTIC_STRONG,/m/01b_21,11,108017,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/108017.wav,c382f6d224682d000efd2cd381cfaf9bc367f53ea4ab8d50e8023f0c0b1c19e9,44100,1,5.461337868,http://creativecommons.org/licenses/sampling+/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_01b_21.tsv; FSD50K clip 108017,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,5.461337868,44100,1,0.763946533,-19.613906,0.000222363,0.000000000,0.854437501,0.794965986,AUTO_PASS,
fsd50k:417421:clsdoa_v1_srcprep_v1,fsd50k:417421,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,417421,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/417421.wav,4048994a0c1e65927bdc62daced55a72f57a7c083e33021ecde916e3727f905e,44100,1,15.030975057,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 417421,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,15.030975057,44100,1,0.603546143,-18.620004,-0.000007923,0.000000000,0.429110861,8.581020408,AUTO_PASS,
fsd50k:419427:clsdoa_v1_srcprep_v1,fsd50k:419427,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,419427,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/419427.wav,67bea0073478df57488551e39197149665134a000c1689c00564d51409f20169,44100,1,10.390929705,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 419427,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,10.390929705,44100,1,0.101043701,-36.721233,-0.000000081,0.000000000,0.581492231,4.348684807,AUTO_PASS,
fsd50k:433874:clsdoa_v1_srcprep_v1,fsd50k:433874,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,433874,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/433874.wav,3bb03ddd581a4c622b2b3457c8465ff6d84909f28836c679dfc5b0fd1230719e,44100,1,28.649342404,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 433874,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,28.649342404,44100,1,0.022644043,-47.078195,-0.000035086,0.000000000,0.538701604,13.215895692,AUTO_PASS,
fsd50k:48353:clsdoa_v1_srcprep_v1,fsd50k:48353,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,48353,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/48353.wav,4ff773401cce789cc568e241fbc05b4382694045d84043cc5b36b3e389392958,44100,1,22.586666667,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 48353,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,22.586666667,44100,1,0.999877930,-15.322994,-0.000000009,0.000001004,0.448779807,12.450226757,AUTO_PASS,
fsd50k:48936:clsdoa_v1_srcprep_v1,fsd50k:48936,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,48936,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/48936.wav,083a4b0ac75775262eaec5f43956862a3397e2ad4a2114e44d2c9b2e75953cd1,44100,1,15.322312925,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 48936,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,15.322312925,44100,1,0.369689941,-21.361305,-0.000010217,0.000000000,0.335646442,10.179433107,AUTO_PASS,
fsd50k:50751:clsdoa_v1_srcprep_v1,fsd50k:50751,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,50751,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/50751.wav,be9df5a66f49c19855ed89840edec41847f53ea62cd95314eec2a995e943fd1c,44100,1,27.000000000,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 50751,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,27.000000000,44100,1,0.949218750,-19.883762,-0.000018317,0.000000000,0.744043840,6.910816327,AUTO_PASS,
fsd50k:52758:clsdoa_v1_srcprep_v1,fsd50k:52758,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,52758,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/52758.wav,496ac2f8da980bb9480e923fb7d3bcce7d7a51ea173b537155724324762b95a6,44100,1,18.099319728,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 52758,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,18.099319728,44100,1,0.800598145,-14.932738,-0.000360886,0.000000000,0.394867073,10.952494331,AUTO_PASS,
fsd50k:56236:clsdoa_v1_srcprep_v1,fsd50k:56236,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,56236,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/56236.wav,22ee4a5cae5755cf7e21a4ab4d5004c59537f56e3968d9419864be777df3893e,44100,1,29.638548753,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 56236,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,29.638548753,44100,1,0.180847168,-28.005407,-0.000030576,0.000000000,0.386227105,18.191337868,AUTO_PASS,
fsd50k:56697:clsdoa_v1_srcprep_v1,fsd50k:56697,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,56697,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/56697.wav,4b9ee6c0cb905c3d493bc08797e431cebc8d6e07b67c1cc73f34e7987831ea93,44100,1,14.401836735,http://creativecommons.org/licenses/sampling+/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 56697,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,14.401836735,44100,1,0.936340332,-16.312765,-0.018855274,0.000000000,0.582443345,6.013582766,AUTO_PASS,
fsd50k:59067:clsdoa_v1_srcprep_v1,fsd50k:59067,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,59067,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/59067.wav,e2f64fdeff236c7ae1a146429aed356fce57bbaec6f5bc44ca37c356a01e3749,44100,1,14.143469388,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 59067,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,14.143469388,44100,1,0.024047852,-45.442831,-0.000018106,0.000000000,0.343833119,9.280476190,AUTO_PASS,
fsd50k:70083:clsdoa_v1_srcprep_v1,fsd50k:70083,8,mechanical_fan,persistent,PSELD-selected FSD50K,Mechanical fan,EXACT,/m/02x984l,46,70083,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/70083.wav,2ae7f4446a5c49bd551f68da1b0040eff5ecb3c489a92369541901de00c62583,44100,1,25.019614512,http://creativecommons.org/licenses/by-nc/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_02x984l.tsv; FSD50K clip 70083,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,25.019614512,44100,1,0.837341309,-14.944073,0.000060571,0.000000000,0.373316174,15.679387755,AUTO_PASS,
fsd50k:1028:clsdoa_v1_srcprep_v1,fsd50k:1028,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,1028,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/1028.wav,e9a89a99e7592a8b219a286d4b51c753591032cbfa363685f1756c1b9fcecb95,44100,1,12.969138322,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 1028,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,12.969138322,44100,1,0.628692627,-34.883031,-0.000041039,0.000000000,0.992275400,0.100181406,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:108469:clsdoa_v1_srcprep_v1,fsd50k:108469,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,108469,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/108469.wav,57419e9d9fe7e7b38a8950de039efb5e57d56c3c3c0abb8b7cc2c47c6f5ca583,44100,1,5.813333333,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 108469,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,5.813333333,44100,1,1.000000000,-33.199343,-0.000003933,0.000011702,0.993719965,0.036507937,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:108470:clsdoa_v1_srcprep_v1,fsd50k:108470,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,108470,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/108470.wav,b0115a00eef6a7faf6c8c411d9f21398335b0db716fea9b3ab3731e6cd049142,44100,1,6.586666667,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 108470,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,6.586666667,44100,1,0.323699951,-42.399392,0.000000018,0.000000000,0.990969870,0.059478458,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:111124:clsdoa_v1_srcprep_v1,fsd50k:111124,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,111124,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/111124.wav,bfe52455c4ea4e460530443de20ebb79125889b48e0e6281d275811159c7e857,44100,1,16.500000000,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 111124,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,16.500000000,44100,1,1.000000000,-10.245995,-0.000771735,0.004113241,0.417196454,9.616258503,AUTO_PASS,
fsd50k:111125:clsdoa_v1_srcprep_v1,fsd50k:111125,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,111125,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/111125.wav,19e765dfc34753abca69406e482a762cb13e3571325063491e9a27dfc2184797,44100,1,18.000000000,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 111125,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,18.000000000,44100,1,1.000000000,-8.030398,0.000817298,0.024998740,0.538751575,8.302471655,AUTO_FLAG,severe_clipping_candidate
fsd50k:11586:clsdoa_v1_srcprep_v1,fsd50k:11586,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,11586,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/11586.wav,7179d2ee0c27bf7213c6748d58aa96b0f704acd8dd9738bcb127a530e43337b3,44100,1,1.309750567,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 11586,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.309750567,44100,1,1.000000000,-21.073085,-0.000314234,0.000380886,0.969096260,0.040476190,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:11587:clsdoa_v1_srcprep_v1,fsd50k:11587,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,11587,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/11587.wav,64ff0f5f05d7d8c55d3e269f7d7ceee7c3bc074ae8afd0e328f793c2ee1df56f,44100,1,2.928752834,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 11587,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,2.928752834,44100,1,0.957000732,-31.999066,-0.000195076,0.000000000,0.991289738,0.025510204,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:116346:clsdoa_v1_srcprep_v1,fsd50k:116346,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,116346,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/116346.wav,a4ec034a0de775fc92fc496cfb2a81034f4dbd119a415d13496bd89f1cc5f9a0,44100,1,25.500000000,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 116346,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,25.500000000,44100,1,0.065185547,-37.100582,-0.000020081,0.000000000,0.452462763,13.962199546,AUTO_PASS,
fsd50k:119093:clsdoa_v1_srcprep_v1,fsd50k:119093,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,119093,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/119093.wav,3c12bf9d8d8ee7b9f453aa8178684d08882b19668a5925618db8b0d5699903aa,44100,1,11.136145125,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 119093,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,11.136145125,44100,1,0.053680420,-44.169309,-0.000001280,0.000000000,0.651511696,3.880816327,AUTO_PASS,
fsd50k:128724:clsdoa_v1_srcprep_v1,fsd50k:128724,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,128724,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/128724.wav,1dbd38dabafe58fe6012d39f088eef81a0ee5d6cca8197a05d54a71e6c73f050,44100,1,28.228208617,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 128724,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,28.228208617,44100,1,0.166534424,-27.830317,0.000771546,0.000000000,0.311313525,19.440385488,AUTO_PASS,
fsd50k:144178:clsdoa_v1_srcprep_v1,fsd50k:144178,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144178,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/144178.wav,5f30e75c1ff0e8b2889bb7f8bce91b4d2fd3b1d7179292390e813113810fd61a,44100,1,17.461405896,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144178,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,17.461405896,44100,1,0.057525635,-37.172333,-0.000007152,0.000000000,0.320281333,11.868843537,AUTO_PASS,
fsd50k:144181:clsdoa_v1_srcprep_v1,fsd50k:144181,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144181,test,raw/pseld_fsd50k/extracted_audio/FSD50K.eval_audio/144181.wav,c929e1d60e0ba147f2fba03f60cdac1feddf3fedbcafd8cc8cb3ecaf81491e34,44100,1,0.311655329,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144181,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.311655329,44100,1,0.042602539,-44.438236,0.000015356,0.000000000,0.719222934,0.087505669,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:144225:clsdoa_v1_srcprep_v1,fsd50k:144225,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144225,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/144225.wav,bc6222f5dc7d9a1f73de1fa5f00d75b9e4c92ed7ca64391598a2f7c493e1c446,44100,1,0.692267574,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144225,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.692267574,44100,1,0.999969482,-21.326632,-0.000000185,0.000065511,0.936224573,0.044149660,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:144227:clsdoa_v1_srcprep_v1,fsd50k:144227,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144227,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/144227.wav,a06182e707a49bc4f020569c8eb6bf816e258a13c7adc98b426e03e35b20b8ae,44100,1,0.330113379,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144227,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.330113379,44100,1,0.767913818,-12.936438,-0.000001044,0.000000000,0.627352658,0.123015873,AUTO_PASS,
fsd50k:144228:clsdoa_v1_srcprep_v1,fsd50k:144228,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144228,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/144228.wav,3bfdb6041cf25dffecae565a8d3f7ec868ed9e43146bcf0d809221061c348cbe,44100,1,0.617142857,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144228,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.617142857,44100,1,0.982025146,-25.339237,0.000010702,0.000000000,0.946502058,0.033015873,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:144231:clsdoa_v1_srcprep_v1,fsd50k:144231,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144231,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/144231.wav,8be78db720535885190316c928ceb339666e465ed11fad179d607509fd7a7d94,44100,1,0.606507937,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144231,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.606507937,44100,1,0.999969482,-22.310051,-0.000008953,0.000224324,0.936777956,0.038344671,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:144232:clsdoa_v1_srcprep_v1,fsd50k:144232,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144232,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/144232.wav,92d4d712ed238a2ff486273ad20c8fc09c2a5eabb0c8a630e4e74f52b8585e83,44100,1,0.991201814,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144232,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.991201814,44100,1,0.968811035,-22.530368,-0.000041440,0.000000000,0.914165447,0.085079365,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:144233:clsdoa_v1_srcprep_v1,fsd50k:144233,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144233,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/144233.wav,b45b6a79a72048f55b19628c1ef50505e92d860e11a37946493c06cb8eb06b58,44100,1,1.003922902,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144233,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.003922902,44100,1,0.989654541,-24.990436,-0.000027012,0.000000000,0.953131706,0.047052154,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:144234:clsdoa_v1_srcprep_v1,fsd50k:144234,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,144234,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/144234.wav,e9d02610cbda3f23b30d8358d494e7b433afa2a391003e0dc2b02a736ba3a645,44100,1,0.511043084,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 144234,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,0.511043084,44100,1,0.988616943,-20.515134,0.000072544,0.000000000,0.884057328,0.059251701,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:152978:clsdoa_v1_srcprep_v1,fsd50k:152978,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,152978,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/152978.wav,9201e49d7d0e4da652c80debd96a9b2144fd49c0ed84a341bb01ceaaae4bf2c8,44100,1,4.253129252,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 152978,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,4.253129252,44100,1,0.889739990,-17.127763,-0.002425931,0.000000000,0.494260595,2.150975057,AUTO_PASS,
fsd50k:153274:clsdoa_v1_srcprep_v1,fsd50k:153274,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,153274,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/153274.wav,0dfed4c6946866d1a4cc5a56a723736cd60bc26c6bf984fe7855f91673b283dc,44100,1,6.034875283,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 153274,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,6.034875283,44100,1,0.999938965,-27.631660,-0.000019611,0.000169085,0.990955820,0.054580499,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:153283:clsdoa_v1_srcprep_v1,fsd50k:153283,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,153283,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/153283.wav,20cb56db77e14e9cc001244d9125d80102498b1446c4cfb9d40438cd378d528f,44100,1,1.111746032,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 153283,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,1.111746032,44100,1,0.860870361,-23.789728,-0.000057860,0.000000000,0.848841478,0.168049887,AUTO_PASS,
fsd50k:15395:clsdoa_v1_srcprep_v1,fsd50k:15395,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,15395,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/15395.wav,af451ac1949ab254975a1ab9787384a248b57ea028696a63c57e74cf27ade640,44100,1,18.894149660,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 15395,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,18.894149660,44100,1,0.583404541,-33.295448,-0.000012332,0.000000000,0.990864489,0.172607710,AUTO_FLAG,mostly_silence_or_low_activity
fsd50k:156109:clsdoa_v1_srcprep_v1,fsd50k:156109,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,156109,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/156109.wav,35946d66f6cbb38e4ea12dc93ec9cf6682f97dcbf9ac49f490001b186f7cada9,44100,1,13.139591837,http://creativecommons.org/licenses/by/3.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 156109,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,13.139591837,44100,1,0.115447998,-34.439158,0.000046595,0.000000000,0.665073793,4.400793651,AUTO_PASS,
fsd50k:156603:clsdoa_v1_srcprep_v1,fsd50k:156603,9,microwave_oven,persistent,PSELD-selected FSD50K,Microwave oven,EXACT,/m/0fx9l,157,156603,train,raw/pseld_fsd50k/extracted_audio/FSD50K.dev_audio/156603.wav,4ce596d28d35b5214fc5f050015a36bef72ca40be7755b494c0c5c8132b10849,44100,1,16.296054422,http://creativecommons.org/publicdomain/zero/1.0/,DATASET_LEVEL_VERIFIED,PSELDNets 170-class crosswalk; SELD-Data-Generator _m_0fx9l.tsv; FSD50K clip 156603,likely_yes,clsdoa_v1,PRESENT,false,false,false,,true,true,16.296054422,44100,1,0.051849365,-40.225074,0.000007599,0.000000000,0.411010275,9.598208617,AUTO_PASS,
