source_clip_id,base_clip_id,canonical_class_id,canonical_class,temporal_type,source_dataset,source_label,mapping_type,original_id,original_dataset_split,raw_relpath,raw_sha256,original_sample_rate,original_channels,original_duration_sec,license_raw,license_status,provenance_source,pretrain_seen_status,source_asset_root_id,decode_ok,finite,duration_sec,sample_rate,channels,peak_abs,rms_dbfs,dc_offset,clip_fraction,silence_or_low_activity_ratio,active_duration_estimate_sec,auto_qc_status,auto_qc_reason
esc50:106072:clsdoa_v1_srcprep_v1:2-106072-A-36,esc50:106072,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,106072,fold_2,raw/esc50/ESC-50-master/audio/2-106072-A-36.wav,48d6c73a9f124f3d9454d1c93bbd91e088c96e7cc88352419bdad3f73ba499cd,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=106072 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-9.307428,0.000109125,0.002861678,0.227133787,3.864331066,AUTO_PASS,
esc50:106073:clsdoa_v1_srcprep_v1:2-106073-A-36,esc50:106073,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,106073,fold_2,raw/esc50/ESC-50-master/audio/2-106073-A-36.wav,a578d3c4f74bc96341a041e63e8c3190b2c94d3ec3a306f4b7ac8fbe7e84c828,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=106073 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-12.220672,-0.000080384,0.000022676,0.314997732,3.425011338,AUTO_PASS,
esc50:122820:clsdoa_v1_srcprep_v1:2-122820-A-36,esc50:122820,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,122820,fold_2,raw/esc50/ESC-50-master/audio/2-122820-A-36.wav,89cb5093a2706c98fb55cf9f2b609349e31c44f3be91dcd22fbb3ed64162ec38,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=122820 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.799224854,-15.589952,-0.000319686,0.000000000,0.373927438,3.130362812,AUTO_PASS,
esc50:122820:clsdoa_v1_srcprep_v1:2-122820-B-36,esc50:122820,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,122820,fold_2,raw/esc50/ESC-50-master/audio/2-122820-B-36.wav,d00e4870e272267edea4c370525c8aa653979564b84646a5a97d0bef7694ba8d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=122820 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.782043457,-16.339355,-0.000231021,0.000000000,0.388997732,3.055011338,AUTO_PASS,
esc50:141681:clsdoa_v1_srcprep_v1:2-141681-A-36,esc50:141681,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,141681,fold_2,raw/esc50/ESC-50-master/audio/2-141681-A-36.wav,026fec8e7c4352de859263c9ddd2e1550b43c88508c34df8fb5b36ece4f11c1c,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=141681 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.478729248,-21.545446,-0.000227516,0.000000000,0.464956916,2.675215420,AUTO_PASS,
esc50:141681:clsdoa_v1_srcprep_v1:2-141681-B-36,esc50:141681,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,141681,fold_2,raw/esc50/ESC-50-master/audio/2-141681-B-36.wav,97ccb3466e1818cac37554b034ac7b3bf1d78662374bb17b161028577ca07785,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=141681 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.943115234,-16.569747,-0.000023728,0.000000000,0.496689342,2.516553288,AUTO_PASS,
esc50:141682:clsdoa_v1_srcprep_v1:2-141682-A-36,esc50:141682,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,141682,fold_2,raw/esc50/ESC-50-master/audio/2-141682-A-36.wav,86fe6179c0cf6a81dff3620cdc9ece6cfacc208630e6af8664ecc937e862806e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=141682 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-13.829621,-0.000195355,0.000299320,0.576299320,2.118503401,AUTO_PASS,
esc50:141682:clsdoa_v1_srcprep_v1:2-141682-B-36,esc50:141682,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,141682,fold_2,raw/esc50/ESC-50-master/audio/2-141682-B-36.wav,4551ede90c715089480f7f02e0bcd4af52a2940d71f8391a05bf3fafbb128c78,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=141682 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-11.506911,-0.000009818,0.000063492,0.292897959,3.535510204,AUTO_PASS,
esc50:152020:clsdoa_v1_srcprep_v1:3-152020-A-36,esc50:152020,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,152020,fold_3,raw/esc50/ESC-50-master/audio/3-152020-A-36.wav,7ddbf7a38dc48773279a392aa8914c313481422b21ccbb221bb2f8321f39f06c,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=152020 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-8.645607,0.001534839,0.025709751,0.476594104,2.617029478,AUTO_FLAG,severe_clipping_candidate
esc50:152020:clsdoa_v1_srcprep_v1:3-152020-B-36,esc50:152020,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,152020,fold_3,raw/esc50/ESC-50-master/audio/3-152020-B-36.wav,304f09ebbd0232d073c29d19903a48d02e442e5a161ec04d1afe9914572acf9d,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=152020 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-5.272973,0.001708918,0.062839002,0.134902494,4.325487528,AUTO_FLAG,severe_clipping_candidate
esc50:152020:clsdoa_v1_srcprep_v1:3-152020-C-36,esc50:152020,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,152020,fold_3,raw/esc50/ESC-50-master/audio/3-152020-C-36.wav,4ced9cc682392672f385022463c93959a21916af693324410932b031e5e5d8c8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=152020 take=C,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-14.181188,0.000120887,0.000598639,0.678244898,1.608775510,AUTO_PASS,
esc50:159346:clsdoa_v1_srcprep_v1:3-159346-A-36,esc50:159346,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159346,fold_3,raw/esc50/ESC-50-master/audio/3-159346-A-36.wav,5327e7573883e6dfbcfd2d0ee1106a9fb3a2121e108fe9d7b8c1313c4df73819,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159346 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.435302734,-20.127338,0.000012517,0.000000000,0.340321995,3.298390023,AUTO_PASS,
esc50:159346:clsdoa_v1_srcprep_v1:3-159346-B-36,esc50:159346,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159346,fold_3,raw/esc50/ESC-50-master/audio/3-159346-B-36.wav,b65b9b210d3504813c914551618622a005f20a8fd4398fcfa13a10c4eb7233ca,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159346 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.906372070,-17.832466,-0.000012802,0.000000000,0.539188209,2.304058957,AUTO_PASS,
esc50:159347:clsdoa_v1_srcprep_v1:3-159347-A-36,esc50:159347,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159347,fold_3,raw/esc50/ESC-50-master/audio/3-159347-A-36.wav,749869b3dac818842a45bfde1afdf1ebcb5217eb3b0e4fe147dc473048fb5da9,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159347 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.856903076,-17.432154,-0.000103667,0.000000000,0.494145125,2.529274376,AUTO_PASS,
esc50:159347:clsdoa_v1_srcprep_v1:3-159347-B-36,esc50:159347,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159347,fold_3,raw/esc50/ESC-50-master/audio/3-159347-B-36.wav,721091bccc4982b97642db5feb28bf9e80de3f26751bf1a007d9f3b258043f4b,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159347 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.717132568,-22.345284,-0.000072680,0.000000000,0.747777778,1.261111111,AUTO_PASS,
esc50:159348:clsdoa_v1_srcprep_v1:3-159348-A-36,esc50:159348,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,159348,fold_3,raw/esc50/ESC-50-master/audio/3-159348-A-36.wav,5e2a850746457f0823b26ae31227d340b3dafab392e1b5714bbc63502be6cdc0,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=159348 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.173645020,-32.001622,0.000003301,0.000000000,0.705192744,1.474036281,AUTO_PASS,
esc50:146200:clsdoa_v1_srcprep_v1:4-146200-A-36,esc50:146200,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,146200,fold_4,raw/esc50/ESC-50-master/audio/4-146200-A-36.wav,41db87e753f13f238ba7f8ffca60421d08f8ab3e315c4d79f0557caed80ee9d8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=146200 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-10.676721,-0.008592833,0.000285714,0.273736961,3.631315193,AUTO_PASS,
esc50:172732:clsdoa_v1_srcprep_v1:4-172732-A-36,esc50:172732,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172732,fold_4,raw/esc50/ESC-50-master/audio/4-172732-A-36.wav,e6e0690da254355cd5e8ae4bda3ea349c83d93b8ece5e140bfd6d467813a3c47,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172732 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.842834473,-13.733384,0.000093211,0.000000000,0.303519274,3.482403628,AUTO_PASS,
esc50:172733:clsdoa_v1_srcprep_v1:4-172733-A-36,esc50:172733,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172733,fold_4,raw/esc50/ESC-50-master/audio/4-172733-A-36.wav,cb2683c4942cb7e1d85e0d3ff62ab29e47a035b2d78808f5341302914867a0d7,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172733 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-9.866786,0.000059860,0.001623583,0.240870748,3.795646259,AUTO_PASS,
esc50:172734:clsdoa_v1_srcprep_v1:4-172734-A-36,esc50:172734,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172734,fold_4,raw/esc50/ESC-50-master/audio/4-172734-A-36.wav,011ed0542de4d6069f22eb60442db8247126bc1eb0681e39cb85f25b6ba6c301,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172734 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-14.348684,0.000082101,0.000154195,0.542353741,2.288231293,AUTO_PASS,
esc50:172736:clsdoa_v1_srcprep_v1:4-172736-A-36,esc50:172736,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172736,fold_4,raw/esc50/ESC-50-master/audio/4-172736-A-36.wav,3a1ee8ca78c888284dcf58aa5d2e029862b0ef16352edc8126e232942ca01e29,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172736 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-14.436202,0.000081325,0.000063492,0.422027211,2.889863946,AUTO_PASS,
esc50:172736:clsdoa_v1_srcprep_v1:4-172736-B-36,esc50:172736,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,172736,fold_4,raw/esc50/ESC-50-master/audio/4-172736-B-36.wav,7577d19d249da591d43b44dec9d0988f3d13ebfbba8932fd3110606b3d18c5a3,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=172736 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-14.915688,0.000015271,0.000489796,0.429673469,2.851632653,AUTO_PASS,
esc50:181999:clsdoa_v1_srcprep_v1:4-181999-A-36,esc50:181999,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,181999,fold_4,raw/esc50/ESC-50-master/audio/4-181999-A-36.wav,10fdd12ca0a1d4dde025138f18da53c290e853e652d54691254bbee3f2bd40a5,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=181999 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-11.743547,-0.010455672,0.000049887,0.300181406,3.499092971,AUTO_PASS,
esc50:194680:clsdoa_v1_srcprep_v1:4-194680-A-36,esc50:194680,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,194680,fold_4,raw/esc50/ESC-50-master/audio/4-194680-A-36.wav,7cfaaaa5fd15d746f66a0131d44cbdd6b0f0ddb3690da99b6f8857ea3f69b2b5,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=194680 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.255737305,-27.283929,-0.000004182,0.000000000,0.497786848,2.511065760,AUTO_PASS,
esc50:182007:clsdoa_v1_srcprep_v1:5-182007-A-36,esc50:182007,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,182007,fold_5,raw/esc50/ESC-50-master/audio/5-182007-A-36.wav,3da75e2e43452c3d1bc595b46a51e7a04bc6be977fc5b11e7adaa5e8e5877b0f,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=182007 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-13.475555,-0.004112972,0.000040816,0.354371882,3.228140590,AUTO_PASS,
esc50:182010:clsdoa_v1_srcprep_v1:5-182010-A-36,esc50:182010,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,182010,fold_5,raw/esc50/ESC-50-master/audio/5-182010-A-36.wav,0ac4e7dd19c4f99e9453c79e0409650b1fb12972f9da4d15f96408788b015a07,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=182010 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-10.859943,-0.004356917,0.000145125,0.278798186,3.606009070,AUTO_PASS,
esc50:182012:clsdoa_v1_srcprep_v1:5-182012-A-36,esc50:182012,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,182012,fold_5,raw/esc50/ESC-50-master/audio/5-182012-A-36.wav,8fa37e0bd01c6e825f68c8a21bb057a25d4a98b5088f16e16de0fdf0d4a42b03,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=182012 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-9.645067,-0.004533526,0.000530612,0.240888889,3.795555556,AUTO_PASS,
esc50:188365:clsdoa_v1_srcprep_v1:5-188365-A-36,esc50:188365,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,188365,fold_5,raw/esc50/ESC-50-master/audio/5-188365-A-36.wav,b18b10fd9ceb79b47445240e36b77651334a69fee351b9a47896f6cd0fd97ab8,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=188365 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-10.068686,0.000146536,0.000181406,0.231963719,3.840181406,AUTO_PASS,
esc50:212054:clsdoa_v1_srcprep_v1:5-212054-A-36,esc50:212054,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,212054,fold_5,raw/esc50/ESC-50-master/audio/5-212054-A-36.wav,3d4cc6c8b7a3960972294b6b90e957d4bd504a7a2674d0afe00f8021c6e1e56a,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=212054 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-9.570170,0.000035289,0.002430839,0.262875283,3.685623583,AUTO_PASS,
esc50:212059:clsdoa_v1_srcprep_v1:5-212059-A-36,esc50:212059,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,212059,fold_5,raw/esc50/ESC-50-master/audio/5-212059-A-36.wav,99df07d9b9dce2b58c52389933adaa286e531f422ca51cccb0bb3db6425d8c45,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=212059 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-12.450525,0.000108295,0.000018141,0.347215420,3.263922902,AUTO_PASS,
esc50:231551:clsdoa_v1_srcprep_v1:5-231551-A-36,esc50:231551,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,231551,fold_5,raw/esc50/ESC-50-master/audio/5-231551-A-36.wav,0a22d8fb67750e1487e0e7e4ae242d45bb99562885cb7d74b1bf4db7a26caf07,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=231551 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.516815186,-19.873270,0.000009467,0.000000000,0.511863946,2.440680272,AUTO_PASS,
esc50:263902:clsdoa_v1_srcprep_v1:5-263902-A-36,esc50:263902,3,vacuum_cleaner,persistent,ESC-50,vacuum_cleaner,EXACT,263902,fold_5,raw/esc50/ESC-50-master/audio/5-263902-A-36.wav,2548fc884ad1cfdbe8de0f6a13297faf674d9e486f3e7fdad8aa95092be39cea,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=263902 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.505126953,-18.442722,-0.000008750,0.000000000,0.309650794,3.451746032,AUTO_PASS,
esc50:13613:clsdoa_v1_srcprep_v1:1-13613-A-37,esc50:13613,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,13613,fold_1,raw/esc50/ESC-50-master/audio/1-13613-A-37.wav,2e28b25e14611723cdcc0becfa36468a8d0329a0c141e4f1d894bd6bb5773f34,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=13613 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.843261719,-17.816687,-0.000002967,0.000000000,0.561750567,2.191247166,AUTO_PASS,
esc50:14262:clsdoa_v1_srcprep_v1:1-14262-A-37,esc50:14262,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,14262,fold_1,raw/esc50/ESC-50-master/audio/1-14262-A-37.wav,220c3d127df2f0d8979a2edde5318aaaa3aed19d8c5d3b4a40d529f979bba453,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=14262 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.412994385,-23.138128,0.000448421,0.000000000,0.536172336,2.319138322,AUTO_PASS,
esc50:34853:clsdoa_v1_srcprep_v1:1-34853-A-37,esc50:34853,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,34853,fold_1,raw/esc50/ESC-50-master/audio/1-34853-A-37.wav,87c0ead33b915845a8d86437b78755278408aedf8ed19e4880674a3679122cf4,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=34853 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.506805420,-19.095361,-0.000118819,0.000000000,0.638757370,1.806213152,AUTO_PASS,
esc50:67033:clsdoa_v1_srcprep_v1:1-67033-A-37,esc50:67033,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,67033,fold_1,raw/esc50/ESC-50-master/audio/1-67033-A-37.wav,e00a8c065c7797e35ac9857dfdd8ae4272a22cc1a41af0ed245068774a8b9cea,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=67033 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.342742920,-22.613047,-0.000000259,0.000000000,0.792702948,1.036485261,AUTO_PASS,
esc50:72195:clsdoa_v1_srcprep_v1:1-72195-A-37,esc50:72195,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,72195,fold_1,raw/esc50/ESC-50-master/audio/1-72195-A-37.wav,d4bf2130de0d593abb7cd7c96867e4f26a3ae266cf07413a3a7804781d221d02,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=72195 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-14.903093,-0.000600171,0.005936508,0.921696145,0.391519274,AUTO_PASS,
esc50:72195:clsdoa_v1_srcprep_v1:1-72195-B-37,esc50:72195,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,72195,fold_1,raw/esc50/ESC-50-master/audio/1-72195-B-37.wav,e7aab3836068e1776bc2a16086b49e57046d728812b4ed9989053ebc705a4f7e,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=72195 take=B,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-9.390426,-0.001852897,0.017138322,0.695537415,1.522312925,AUTO_FLAG,severe_clipping_candidate
esc50:74517:clsdoa_v1_srcprep_v1:1-74517-A-37,esc50:74517,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,74517,fold_1,raw/esc50/ESC-50-master/audio/1-74517-A-37.wav,119c27838962b7aee90e1d26fbad8a7da2977da8f788d79a1ada43d27f15e4aa,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=74517 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.813323975,-15.145858,-0.000811442,0.000000000,0.642680272,1.786598639,AUTO_PASS,
esc50:96890:clsdoa_v1_srcprep_v1:1-96890-A-37,esc50:96890,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,96890,fold_1,raw/esc50/ESC-50-master/audio/1-96890-A-37.wav,48e8337f9d0df547ca9784597aea7f00d4ec3984ee5aa5894d21fed0f4f8a399,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=96890 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.165588379,-29.313808,-0.000020314,0.000000000,0.620757370,1.896213152,AUTO_PASS,
esc50:102435:clsdoa_v1_srcprep_v1:2-102435-A-37,esc50:102435,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,102435,fold_2,raw/esc50/ESC-50-master/audio/2-102435-A-37.wav,6917ce398c3cb7cb426c65224f59e63794eeabd732ad2f399c23f5b091bbcd12,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=102435 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,1.000000000,-19.319946,-0.000032159,0.001047619,0.894839002,0.525804989,AUTO_PASS,
esc50:104475:clsdoa_v1_srcprep_v1:2-104475-A-37,esc50:104475,4,clock_alarm,transient,ESC-50,clock_alarm,EXACT,104475,fold_2,raw/esc50/ESC-50-master/audio/2-104475-A-37.wav,3b2f085ba02fd9a1070e28f42ba5c132bde45be96753349258f566bb24172d69,44100,1,5.000000000,CC BY-NC 3.0; dataset-level license and attribution file,DATASET_LEVEL_VERIFIED,https://github.com/karolpiczak/ESC-50; meta/esc50.csv; src_file=104475 take=A,unknown,clsdoa_v1,true,true,5.000000000,44100,1,0.086517334,-30.115336,-0.000000404,0.000000000,0.548902494,2.255487528,AUTO_PASS,
